Id,Divorce Date,Divorce Type,DOB Male,Age Male,Income Male,Marriage Date,Education Male,Marriage Year,Number Children,Zodiac_Sign,Income Category,Divorce Month
1322,2010-01-29,Voluntary,1955-12-15,54.0,15000.0,1984-10-01,Bachelors,25.0,2.0,Sagittarius,Upper-middle Class,01
1323,2008-02-29,Necessary,1966-05-05,41.0,5000.0,1992-12-05,Bachelors,15.0,3.0,Taurus,Poor,02
1324,2001-03-29,Voluntary,1975-12-28,25.0,1400.0,1995-02-23,High School,5.0,1.0,Capricorn,Poor,03
1325,2003-04-29,Voluntary,1961-11-12,41.0,5000.0,1987-05-15,Bachelors,15.0,2.0,Scorpio,Poor,04
1326,2003-04-29,Voluntary,1966-07-06,36.0,20000.0,1993-12-18,Bachelors,9.0,1.0,Cancer,Wealthy,04
1327,2008-04-29,Necessary,1966-12-30,41.0,3000.0,2001-08-17,Bachelors,7.0,1.0,Capricorn,Poor,04
1328,2011-04-29,Necessary,1963-08-02,47.0,5700.0,1990-11-29,Bachelors,3.0,2.0,Leo,Poor,04
1329,2001-05-29,Voluntary,1962-11-12,38.0,4000.0,1985-11-22,Bachelors,15.0,1.0,Scorpio,Poor,05
1330,2002-05-29,Voluntary,1955-02-25,47.0,3000.0,1982-04-03,High School,20.0,2.0,Pisces,Poor,05
1331,2006-05-29,Necessary,1968-07-21,37.0,20000.0,1993-03-20,Bachelors,12.0,1.0,Cancer,Wealthy,05
1332,2006-05-29,Necessary,1964-04-19,42.0,2000.0,1990-01-25,Elementary,11.0,1.0,Aries,Poor,05
1333,2006-05-29,Necessary,1961-03-27,45.0,1400.0,1993-02-16,Elementary,4.0,4.0,Aries,Poor,05
1334,2004-06-29,Voluntary,1967-06-23,37.0,3500.0,1999-01-25,Associates,5.0,1.0,Cancer,Poor,06
1335,2009-06-29,Necessary,1968-04-29,41.0,2500.0,1994-03-09,High School,15.0,3.0,Taurus,Poor,06
1336,2010-06-29,Voluntary,1961-08-21,48.0,8000.0,1995-06-28,Associates,15.0,1.0,Leo,Poor,06
1337,2012-06-29,Necessary,1963-03-03,49.0,3000.0,1997-12-29,Bachelors,13.0,1.0,Pisces,Poor,06
1338,2002-07-29,Voluntary,1965-12-20,36.0,11500.0,1991-03-09,Bachelors,11.0,2.0,Sagittarius,Lower-middle Class,07
1339,2003-07-29,Voluntary,1980-01-24,23.0,4500.0,1998-04-27,Associates,5.0,1.0,Aquarius,Poor,07
1340,2013-07-29,Voluntary,1968-07-15,45.0,12000.0,1990-08-09,Associates,22.0,2.0,Cancer,Lower-middle Class,07
1341,2008-08-29,Necessary,1960-05-25,48.0,5000.0,2000-09-07,Associates,7.0,1.0,Gemini,Poor,08
1342,2008-08-29,Necessary,1969-12-22,38.0,10000.0,1992-10-29,Associates,16.0,3.0,Capricorn,Lower-middle Class,08
1343,2011-08-29,Necessary,1956-01-04,55.0,10000.0,1994-11-24,Bachelors,16.0,2.0,Capricorn,Lower-middle Class,08
1344,2014-08-29,Voluntary,1948-11-10,65.0,12000.0,1975-07-25,Bachelors,39.0,2.0,Scorpio,Lower-middle Class,08
1345,2003-09-29,Voluntary,1962-05-01,41.0,15000.0,1985-11-06,Bachelors,17.0,2.0,Taurus,Upper-middle Class,09
1346,2003-09-29,Voluntary,1967-09-24,36.0,10000.0,1993-09-22,Bachelors,10.0,2.0,Libra,Lower-middle Class,09
1347,2004-09-29,Voluntary,1958-03-29,46.0,5000.0,1995-04-08,Bachelors,9.0,2.0,Aries,Poor,09
1348,2008-09-29,Necessary,1974-03-24,34.0,12000.0,1999-07-15,Bachelors,9.0,1.0,Aries,Lower-middle Class,09
1349,2008-09-29,Necessary,1969-03-26,39.0,7000.0,1991-02-01,Associates,17.0,2.0,Aries,Poor,09
1350,2008-09-29,Necessary,1976-06-08,32.0,4500.0,2000-04-12,Associates,8.0,2.0,Gemini,Poor,09
1351,2011-09-29,Necessary,1979-09-07,32.0,7000.0,2007-12-27,Bachelors,2.0,1.0,Virgo,Poor,09
1352,2002-10-29,Voluntary,1963-07-11,39.0,8000.0,1988-06-10,Bachelors,14.0,1.0,Cancer,Poor,10
1353,2002-10-29,Voluntary,1971-09-22,31.0,3000.0,1996-10-14,Associates,6.0,1.0,Virgo,Poor,10
1354,2003-10-29,Voluntary,1979-09-02,24.0,3000.0,2001-05-24,Associates,2.0,1.0,Virgo,Poor,10
1355,2003-10-29,Voluntary,1971-08-10,32.0,15000.0,1996-05-10,Bachelors,7.0,1.0,Leo,Upper-middle Class,10
1356,2003-10-29,Voluntary,1950-05-18,53.0,15000.0,1979-11-21,Bachelors,23.0,3.0,Taurus,Upper-middle Class,10
1357,2007-10-29,Necessary,1981-01-08,26.0,5000.0,2001-01-23,Bachelors,6.0,3.0,Capricorn,Poor,10
1358,2008-10-29,Necessary,1973-04-05,35.0,6000.0,2002-12-04,Bachelors,5.0,1.0,Aries,Poor,10
1359,2009-10-29,Necessary,1965-08-11,44.0,6000.0,1986-11-29,Bachelors,21.0,2.0,Leo,Poor,10
1360,2010-10-29,Necessary,1980-12-06,29.0,8000.0,2001-04-26,Bachelors,7.0,1.0,Sagittarius,Poor,10
1361,2013-10-29,Necessary,1978-08-09,35.0,6000.0,2002-12-05,Bachelors,10.0,1.0,Leo,Poor,10
1362,2013-10-29,Necessary,1970-11-20,42.0,15000.0,1995-01-20,Associates,18.0,3.0,Scorpio,Upper-middle Class,10
1363,2013-10-29,Necessary,1954-12-30,58.0,40000.0,1988-05-21,Bachelors,25.0,2.0,Capricorn,Wealthy,10
1364,2000-11-29,Voluntary,1978-05-01,22.0,1200.0,1997-10-09,Associates,3.0,1.0,Taurus,Poor,11
1365,2001-11-29,Voluntary,1963-05-26,38.0,2000.0,1993-06-11,Bachelors,8.0,1.0,Gemini,Poor,11
1366,2006-11-29,Necessary,1966-11-01,40.0,3000.0,2004-01-09,Associates,2.0,1.0,Scorpio,Poor,11
1367,2011-11-29,Necessary,1983-04-06,28.0,5000.0,2007-10-15,High School,3.0,2.0,Aries,Poor,11
1368,2000-12-29,Voluntary,1954-07-09,46.0,4500.0,1977-09-27,Bachelors,23.0,3.0,Cancer,Poor,12
1369,2008-12-29,Necessary,1951-12-16,57.0,4500.0,1977-05-18,Elementary,31.0,2.0,Sagittarius,Poor,12
1370,2001-01-30,Voluntary,1966-01-20,35.0,6000.0,1992-08-22,Bachelors,8.0,1.0,Aquarius,Poor,01
1371,2006-01-30,Necessary,1958-09-01,47.0,8000.0,1980-12-26,Elementary,26.0,2.0,Virgo,Poor,01
1372,2009-01-30,Necessary,1957-03-16,51.0,3000.0,1987-05-07,Elementary,21.0,3.0,Pisces,Poor,01
1373,2009-01-30,Necessary,1963-07-10,45.0,2800.0,1999-02-08,Associates,10.0,1.0,Cancer,Poor,01
1374,2013-01-30,Necessary,1978-11-27,34.0,2400.0,1998-11-10,Associates,14.0,1.0,Sagittarius,Poor,01
1375,2014-01-30,Necessary,1975-08-02,38.0,12000.0,2005-07-30,Bachelors,3.0,1.0,Leo,Lower-middle Class,01
1376,2007-03-30,Necessary,1967-04-14,39.0,16000.0,1994-05-06,Bachelors,12.0,2.0,Aries,Upper-middle Class,03
1377,2009-03-30,Necessary,1983-10-22,25.0,35000.0,2000-10-13,Bachelors,5.0,1.0,Libra,Wealthy,03
1378,2010-03-30,Necessary,1947-09-30,62.0,5000.0,1976-12-10,Bachelors,13.0,1.0,Libra,Poor,03
1379,2011-03-30,Necessary,1952-09-20,58.0,3000.0,1980-12-06,Bachelors,30.0,2.0,Virgo,Poor,03
1380,2011-03-30,Necessary,1984-02-24,27.0,1500.0,2004-08-05,High School,6.0,2.0,Pisces,Poor,03
1381,2015-03-30,Voluntary,1969-12-15,45.0,7500.0,1989-11-13,High School,5.0,2.0,Sagittarius,Poor,03
1382,2002-04-30,Voluntary,1953-08-23,48.0,6000.0,1977-11-17,Elementary,24.0,4.0,Virgo,Poor,04
1383,2004-04-30,Voluntary,1961-11-06,42.0,8500.0,1990-07-14,Bachelors,13.0,2.0,Scorpio,Poor,04
1384,2007-04-30,Necessary,1975-08-11,31.0,4000.0,1992-12-26,High School,15.0,2.0,Leo,Poor,04
1385,2010-04-30,Necessary,1974-08-16,35.0,7400.0,2002-12-20,Bachelors,7.0,1.0,Leo,Poor,04
1386,2014-04-30,Necessary,1980-09-27,33.0,7500.0,2006-10-19,Bachelors,2.0,1.0,Libra,Poor,04
1387,2003-05-30,Voluntary,1961-10-12,41.0,15000.0,1989-01-20,Bachelors,14.0,2.0,Libra,Upper-middle Class,05
1388,2011-05-30,Necessary,1979-03-01,32.0,6000.0,2004-12-06,Bachelors,3.0,1.0,Pisces,Poor,05
1389,2012-05-30,Necessary,1976-05-07,36.0,8000.0,2003-05-16,Bachelors,5.0,1.0,Taurus,Poor,05
1390,2000-06-30,Voluntary,1973-12-28,26.0,2000.0,1994-12-15,High School,5.0,1.0,Capricorn,Poor,06
1391,2008-06-30,Necessary,1971-09-05,36.0,2500.0,1992-05-18,Associates,16.0,1.0,Virgo,Poor,06
1392,2009-06-30,Necessary,1970-10-10,38.0,6800.0,1997-12-22,Bachelors,12.0,1.0,Libra,Poor,06
1393,2010-06-30,Voluntary,1949-05-25,61.0,3000.0,1981-04-10,High School,29.0,2.0,Gemini,Poor,06
1394,2011-06-30,Necessary,1979-10-23,31.0,5000.0,2001-07-04,High School,10.0,1.0,Scorpio,Poor,06
1395,2001-07-30,Voluntary,1970-12-16,30.0,2600.0,1996-08-31,Associates,4.0,2.0,Sagittarius,Poor,07
1396,2002-07-30,Voluntary,1945-06-11,57.0,5000.0,1974-09-30,High School,27.0,3.0,Gemini,Poor,07
1397,2003-07-30,Voluntary,1967-03-06,36.0,9600.0,1990-03-06,Bachelors,13.0,3.0,Pisces,Poor,07
1398,2003-07-30,Voluntary,1958-12-10,44.0,4000.0,1985-07-22,Elementary,18.0,2.0,Sagittarius,Poor,07
1399,2008-07-30,Necessary,1964-05-21,44.0,16500.0,1991-12-27,Bachelors,7.0,1.0,Gemini,Upper-middle Class,07
1400,2001-08-30,Voluntary,1967-07-10,34.0,4600.0,1989-12-19,Bachelors,11.0,2.0,Cancer,Poor,08
1401,2002-08-30,Voluntary,1963-10-19,38.0,1500.0,1994-02-23,Elementary,8.0,2.0,Libra,Poor,08
1402,2004-08-30,Voluntary,1956-04-30,48.0,3000.0,1980-05-26,Associates,24.0,2.0,Taurus,Poor,08
1403,2006-08-30,Necessary,1983-09-08,22.0,8000.0,2000-07-06,Associates,5.0,1.0,Virgo,Poor,08
1404,2007-08-30,Necessary,1950-02-13,57.0,15000.0,1978-12-27,Bachelors,29.0,2.0,Aquarius,Upper-middle Class,08
1405,2013-09-30,Voluntary,1962-12-05,50.0,24000.0,1987-01-29,Bachelors,26.0,2.0,Sagittarius,Wealthy,09
1406,2002-10-30,Voluntary,1969-09-17,33.0,4500.0,1992-12-30,High School,9.0,1.0,Virgo,Poor,10
1407,2003-10-30,Voluntary,1968-02-08,35.0,5000.0,1997-06-28,Bachelors,6.0,1.0,Aquarius,Poor,10
1408,2007-10-30,Necessary,1974-08-26,33.0,4500.0,1996-07-05,Elementary,11.0,2.0,Virgo,Poor,10
1409,2008-10-30,Necessary,1970-01-29,38.0,25000.0,2000-11-29,Bachelors,7.0,2.0,Aquarius,Wealthy,10
1410,2009-10-30,Necessary,1967-07-19,42.0,15000.0,1995-12-23,Bachelors,13.0,3.0,Cancer,Upper-middle Class,10
1411,2000-11-30,Voluntary,1953-08-13,47.0,5000.0,1981-10-10,Bachelors,18.0,2.0,Leo,Poor,11
1412,2001-11-30,Voluntary,1945-07-28,56.0,10000.0,1981-08-01,Associates,21.0,1.0,Leo,Lower-middle Class,11
1413,2001-11-30,Voluntary,1945-09-14,56.0,6000.0,1970-12-26,Bachelors,30.0,4.0,Virgo,Poor,11
1414,2004-11-30,Voluntary,1961-12-17,42.0,4000.0,1981-08-30,High School,23.0,1.0,Sagittarius,Poor,11
1415,2002-12-30,Voluntary,1963-10-17,39.0,2400.0,1983-09-09,Associates,19.0,2.0,Libra,Poor,12
1416,2003-12-30,Voluntary,1973-03-03,30.0,2000.0,1993-06-10,High School,11.0,1.0,Pisces,Poor,12
1417,2013-12-30,Necessary,1985-12-09,28.0,6000.0,2011-02-11,Bachelors,2.0,1.0,Sagittarius,Poor,12
1418,2003-01-31,Voluntary,1965-02-25,37.0,3500.0,1986-04-29,Associates,16.0,3.0,Pisces,Poor,01
1419,2003-03-31,Voluntary,1977-03-15,26.0,1500.0,1996-10-25,High School,6.0,1.0,Pisces,Poor,03
1420,2004-03-31,Voluntary,1966-06-23,37.0,3000.0,1988-07-18,Elementary,15.0,2.0,Cancer,Poor,03
1421,2006-03-31,Necessary,1953-12-21,52.0,3500.0,1984-12-24,Bachelors,21.0,2.0,Sagittarius,Poor,03
1422,2008-03-31,Necessary,1971-05-10,36.0,14000.0,1995-12-16,Associates,11.0,2.0,Taurus,Lower-middle Class,03
1423,2010-03-31,Necessary,1975-10-18,34.0,3000.0,2001-06-22,Bachelors,8.0,1.0,Libra,Poor,03
1424,2007-05-31,Necessary,1959-09-04,47.0,8400.0,1984-04-06,Bachelors,23.0,3.0,Virgo,Poor,05
1425,2000-07-31,Voluntary,1953-04-22,47.0,8000.0,1979-10-20,Bachelors,20.0,3.0,Taurus,Poor,07
1426,2010-08-31,Necessary,1974-11-25,35.0,5000.0,1995-01-27,High School,14.0,2.0,Sagittarius,Poor,08
1427,2000-10-31,Voluntary,1952-02-01,48.0,10000.0,1975-01-31,Bachelors,25.0,2.0,Aquarius,Lower-middle Class,10
1428,2000-10-31,Voluntary,1959-09-03,41.0,6000.0,1992-02-18,Bachelors,8.0,1.0,Virgo,Poor,10
1429,2001-10-31,Voluntary,1962-11-20,38.0,20000.0,1988-12-16,Bachelors,12.0,1.0,Scorpio,Wealthy,10
1430,2001-10-31,Voluntary,1953-01-19,48.0,3500.0,1978-08-19,Associates,23.0,2.0,Capricorn,Poor,10
1431,2001-10-31,Voluntary,1958-07-04,43.0,6000.0,1988-04-30,Bachelors,12.0,2.0,Cancer,Poor,10
1432,2002-10-31,Voluntary,1951-08-18,51.0,4000.0,1996-07-26,Elementary,6.0,1.0,Leo,Poor,10
1433,2013-10-31,Voluntary,1954-10-28,59.0,20000.0,1978-06-02,Bachelors,35.0,2.0,Scorpio,Wealthy,10
